西北工业大学,江苏,2021,理科,394
合肥工业大学,河南,2021,理科,588
兰州大学,江西,2021,理科,615
江南大学,四川,2021,理科,608
华南理工大学,吉林,2021,文科,568
厦门大学,黑龙江,2021,理科,618
北京大学,四川,2021,文科,659
南开大学,青海,2021,理科,600
上海财经大学,广西,2021,文科,622
空军军医大学,河南,2021,理科,617
北京科技大学,湖北,2021,理科,662
中国石油大学（北京）,湖南,2021,理科,581
内蒙古大学,湖北,2021,理科,583
苏州大学,河南,2021,理科,625
湖南师范大学,吉林,2021,文科,583
吉林大学,内蒙古,2021,文科,617
海南大学,河南,2021,文科,623
郑州大学,贵州,2021,理科,593
中国药科大学,吉林,2021,文科,600
南京航空航天大学,内蒙古,2021,理科,578
福州大学,贵州,2021,文科,616
中南财经政法大学,内蒙古,2021,理科,604
海南大学,黑龙江,2021,文科,557
东北大学秦皇岛分校,河南,2021,理科,604
南京农业大学,山西,2021,文科,584
上海外国语大学,广东,2021,理科,637
东南大学,青海,2021,理科,586
中央财经大学,云南,2021,理科,654
大连海事大学,浙江,2021,综合,661
河海大学,江苏,2021,理科,411
西藏大学,广东,2021,文科,519
北京科技大学,湖北,2021,文科,577
清华大学,宁夏,2021,理科,657
东北师范大学,江西,2021,理科,598
海南大学,宁夏,2021,文科,585
复旦大学,四川,2021,理科,698
郑州大学,新疆,2021,理科,533
上海财经大学,辽宁,2021,理科,675
南京大学,河北,2021,文科,664
湖南大学,宁夏,2021,理科,553
贵州大学,湖北,2021,文科,563
南京理工大学,陕西,2021,理科,626
中国政法大学,江苏,2021,文科,415
西安交通大学,内蒙古,2021,文科,629
中国地质大学（武汉）,内蒙古,2021,理科,544
华东理工大学,河北,2021,理科,667
青海大学,青海,2021,理科,399
南京大学,湖南,2021,理科,664
东北林业大学,浙江,2021,综合,607
华北电力大学,吉林,2021,理科,588
中国政法大学,广东,2021,理科,612
上海大学,江西,2021,文科,607
厦门大学,上海,2021,综合,566
辽宁大学,重庆,2021,文科,625
福州大学,广东,2021,理科,594
华东理工大学,福建,2021,理科,616
中国石油大学（华东）,河北,2021,理科,631
北京航空航天大学,上海,2021,综合,574
新疆大学,河南,2021,理科,591
北京大学医学部,山西,2021,理科,680
长安大学,湖南,2021,体育理,730
河海大学,广东,2021,理科,596
南京大学,青海,2021,理科,650
电子科技大学,福建,2021,文科,591
中央民族大学,广西,2021,理科,590
新疆大学,广东,2021,理科,551
北京科技大学,上海,2021,综合,541
安徽大学,湖南,2021,文科,617
中国地质大学（武汉）,新疆,2021,理科,528
北京体育大学,山西,2021,理科,585
东北大学,江苏,2021,文科,382
国防科技大学,内蒙古,2021,理科,604
北京中医药大学,吉林,2021,理科,534
中国药科大学,吉林,2021,理科,528
上海外国语大学,甘肃,2021,文科,657
天津大学,湖南,2021,理科,630
中国科学技术大学,浙江,2021,综合,643
上海交通大学,吉林,2021,文科,663
大连理工大学,广西,2021,理科,598
上海交通大学,江西,2021,理科,720
南昌大学,重庆,2021,理科,580
西北农林科技大学,山西,2021,文科,585
华东师范大学,安徽,2021,文科,658
北京师范大学,安徽,2021,文科,636
吉林大学,甘肃,2021,理科,572
复旦大学,广西,2021,文科,652
长安大学,四川,2021,理科,622
广西大学,重庆,2021,文科,570
宁夏大学,重庆,2021,理科,564
北京航空航天大学,浙江,2021,综合,639
湖南大学,河南,2021,文科,664
重庆大学,黑龙江,2021,文科,590
北京外国语大学,青海,2021,理科,561
南京农业大学,重庆,2021,理科,594
厦门大学,内蒙古,2021,文科,625
华中科技大学,辽宁,2021,理科,693
复旦大学,河北,2021,文科,654
北京大学,云南,2021,文科,708
西安交通大学,浙江,2021,综合,671
江南大学,福建,2021,理科,605
北京中医药大学,湖北,2021,理科,586
湖南师范大学,宁夏,2021,理科,540
东北师范大学,内蒙古,2021,理科,582
北京体育大学,贵州,2021,文科,627
浙江大学,福建,2021,文科,646
郑州大学,四川,2021,文科,604
东北大学,河南,2021,理科,645
西安交通大学,安徽,2021,文科,598
云南大学,湖北,2021,理科,606
北京中医药大学,江苏,2021,理科,378
西南大学,江苏,2021,理科,374
北京体育大学,吉林,2021,理科,565
东北大学秦皇岛分校,吉林,2021,理科,575
内蒙古大学,山西,2021,文科,548
华中科技大学,河北,2021,文科,639
南京师范大学,辽宁,2021,文科,617
中国石油大学（北京）,湖南,2021,文科,590
上海外国语大学,四川,2021,文科,624
河北工业大学,河南,2021,文科,615
苏州大学,江苏,2021,文科,364
福州大学,黑龙江,2021,文科,576
中国矿业大学,湖北,2021,文科,583
青海大学,陕西,2021,文科,538
福州大学,陕西,2021,理科,576
中国地质大学（北京）,重庆,2021,理科,582
南昌大学,江苏,2021,文科,378
武汉大学,上海,2021,综合,574
西南财经大学,宁夏,2021,文科,606
中国矿业大学（北京）,山西,2021,理科,594
华东师范大学,浙江,2021,综合,669
中山大学,湖南,2021,文科,648
中国石油大学（北京）克拉玛依校区,陕西,2021,理科,492
东华大学,辽宁,2021,文科,635
北京大学,广西,2021,理科,702
中山大学,河北,2021,文科,647
东北林业大学,河北,2021,理科,617
内蒙古大学,广西,2021,文科,533
新疆大学,重庆,2021,文科,536
复旦大学上海医学院,广西,2021,理科,694
北京体育大学,山西,2021,文科,582
山东大学,四川,2021,文科,611
西藏大学,湖南,2021,文科,590
湖南大学,黑龙江,2021,文科,592
北京大学,浙江,2021,综合,681
北京航空航天大学,河南,2021,理科,693
南京理工大学,重庆,2021,理科,651
北京大学,安徽,2021,文科,688
东南大学,宁夏,2021,理科,579
哈尔滨工业大学（威海）,辽宁,2021,理科,608
南昌大学,湖南,2021,文科,616
中国传媒大学,四川,2021,理科,633
哈尔滨工业大学,安徽,2021,理科,666
上海大学,甘肃,2021,文科,645
南昌大学,河南,2021,理科,582
南京航空航天大学,福建,2021,理科,622
长安大学,内蒙古,2021,文科,602
太原理工大学,陕西,2021,理科,557
南开大学,湖南,2021,文科,648
西安电子科技大学,宁夏,2021,理科,561
暨南大学,云南,2021,理科,630
武汉理工大学,福建,2021,理科,610
海南大学,内蒙古,2021,文科,543
北京理工大学,陕西,2021,理科,623
空军军医大学,湖南,2021,理科,582
青海大学,重庆,2021,理科,548
东北师范大学,湖南,2021,文科,618
北京中医药大学,浙江,2021,综合,625
复旦大学,安徽,2021,理科,689
云南大学,青海,2021,文科,542
福州大学,山西,2021,理科,597
华中科技大学,江西,2021,理科,613
中央民族大学,湖北,2021,理科,614
天津大学,甘肃,2021,理科,622
福州大学,福建,2021,文科,603
山东大学,河南,2021,文科,645
北京大学,陕西,2021,理科,704
重庆大学,上海,2021,综合,522
石河子大学,河北,2021,文科,612
石河子大学,贵州,2021,理科,514
中国传媒大学,新疆,2021,文科,590
河北工业大学,吉林,2021,文科,490
哈尔滨工程大学,吉林,2021,文科,553
中国人民大学,山西,2021,文科,638
中国石油大学（北京）,山西,2021,理科,595
华中科技大学,陕西,2021,文科,640
上海外国语大学,吉林,2021,理科,617
清华大学,安徽,2021,理科,700
北京理工大学,河北,2021,理科,694
西北大学,湖北,2021,理科,602
厦门大学,辽宁,2021,文科,640
华南师范大学,陕西,2021,文科,595
苏州大学,湖南,2021,文科,632
