上海大学,陕西,本科一批,理科,583,608,618,603
华东理工大学,天津,本科一批,理科,600,622,617,0
华东理工大学,湖北,本科一批,文科,564,624,580,589
大连理工大学,山西,本科一批,理科,569,608,595,616
东华大学,云南,本科一批,理科,571,612,618,604
北京航空航天大学,广西,本科一批,理科,619,662,676,671
华中科技大学,新疆,本科一批,文科,579,594,605,593
华北电力大学,青海,本科一批,文科,391,0,499,518
暨南大学,内蒙古,本科一批,理科,573,597,591,591
重庆大学,安徽,本科一批,理科,596,629,618,642
海南大学,吉林,本科一批,理科,524,571,556,530
广西大学,新疆,本科一批,理科,481,527,510,496
海南大学,天津,本科一批,综合,0,0,0,625
浙江大学,海南,本科一批,理科,0,0,850,0
北京理工大学,北京,本科一批,综合,0,0,0,654
浙江大学,江西,本科一批,文科,623,645,632,627
中国药科大学,广西,本科一批,理科,538,590,594,569
青海大学,新疆,本科一批,理科,455,498,477,444
上海财经大学,河南,本科一批,文科,623,650,611,635
苏州大学,福建,本科一批,理科,539,590,584,611
中南大学,江苏,本科一批,文科,369,375,378,390
西北工业大学,山西,本科一批,理科,572,613,602,629
华南理工大学,江苏,本科一批,理科,375,382,392,396
延边大学,天津,本科一批,综合,0,0,0,608
南昌大学,湖南,专科批,文科,459,0,0,0
河北工业大学,天津,本科一批,文科,550,579,558,0
北京林业大学,内蒙古,本科一批,艺术类,0,0,0,148
广西大学,浙江,本科一批,理科,0,0,0,0
中国传媒大学,内蒙古,"",汉授编导,0,0,386,0
中国人民大学,内蒙古,本科一批,文科,608,628,648,653
新疆大学,贵州,本科一批,理科,458,493,484,495
苏州大学,宁夏,本科一批,文科,582,596,603,600
广西大学,黑龙江,本科一批,艺术类,346,0,0,0
宁夏大学,陕西,本科一批,理科,506,533,535,526
中国药科大学,广东,本科一批,理科,545,577,565,604
中国人民大学,湖北,本科一批,文科,639,660,638,632
东北林业大学,湖北,本科一批,文科,567,602,577,570
大连海事大学,山东,本科一批,文科,582,605,589,0
北京外国语大学,贵州,本科一批,文科,649,658,638,638
对外经济贸易大学,天津,本科一批,理科,652,666,671,0
中国海洋大学,甘肃,本科一批,理科,552,582,571,567
中央民族大学,天津,本科一批,文科,583,612,590,0
南昌大学,广西,本科一批,理科,520,584,587,585
吉林大学,福建,本科一批,理科,547,598,587,623
河海大学,青海,本科一批,文科,486,529,503,526
延边大学,湖北,本科一批,文科,562,592,569,559
河海大学,广东,本科一批,文科,548,582,576,579
西北工业大学,江苏,本科一批,理科,371,377,388,395
合肥工业大学,河南,本科一批,理科,566,595,586,628
兰州大学,江西,本科一批,理科,570,603,595,614
江南大学,四川,本科一批,理科,588,619,632,604
华南理工大学,吉林,本科一批,文科,544,590,588,589
上海交通大学医学院,山东,本科一批,综合,0,0,0,684
厦门大学,黑龙江,本科一批,理科,616,634,630,629
北京大学,四川,本科一批,文科,650,642,658,646
南开大学,青海,本科一批,理科,519,591,608,599
陕西师范大学,内蒙古,本科一批,汉授体育,0,0,99,0
上海财经大学,广西,本科一批,文科,629,630,597,612
空军军医大学,河南,本科一批,理科,0,607,607,628
北京科技大学,湖北,本科一批,理科,589,618,609,622
苏州大学,海南,"",理科,697,707,0,0
哈尔滨工业大学,海南,"",理科,741,750,0,0
西南交通大学,海南,"",理科,724,710,0,0
南京师范大学,山东,本科一批,文科,595,618,601,0
中国石油大学（北京）,湖南,本科一批,理科,561,590,574,603
陕西师范大学,内蒙古,本科一批,蒙授文科,0,0,573,0
北京体育大学,贵州,本科一批,体育文,0,0,0,391
哈尔滨工业大学（威海）,海南,"",理科,696,696,0,0
清华大学,山东,本科一批,理科,684,688,684,0
内蒙古大学,湖北,本科一批,理科,536,563,558,584
苏州大学,河南,本科一批,理科,578,610,606,640
湖南师范大学,吉林,本科一批,文科,532,563,564,573
北京化工大学,北京,本科一批,综合,0,0,0,615
吉林大学,内蒙古,本科一批,文科,566,586,603,614
海南大学,河南,本科一批,文科,559,594,576,601
郑州大学,贵州,本科一批,理科,529,575,566,581
南京农业大学,北京,本科一批,理科,565,567,574,0
中国药科大学,吉林,本科一批,文科,566,575,572,564
南京航空航天大学,内蒙古,本科一批,理科,559,579,595,575
福州大学,贵州,本科一批,文科,614,634,603,605
中南财经政法大学,内蒙古,本科一批,理科,578,600,607,598
海南大学,黑龙江,本科一批,文科,531,547,561,562
东北大学秦皇岛分校,河南,本科一批,理科,564,593,596,635
大连海事大学,西藏,本科一批,文科,493,546,536,0
南京农业大学,山西,本科一批,文科,553,581,570,573
上海外国语大学,广东,本科一批,理科,593,615,603,631
东南大学,青海,本科一批,理科,525,545,565,560
中央财经大学,云南,本科一批,理科,615,650,655,649
大连海事大学,浙江,本科一批,综合,603,611,611,621
河海大学,江苏,本科一批,理科,368,374,383,389
西藏大学,广东,本科一批,文科,0,538,539,529
兰州大学,西藏,本科一批,理科,507,571,0,0
北京科技大学,湖北,本科一批,文科,586,617,592,588
清华大学,宁夏,本科一批,理科,654,667,655,668
东北师范大学,江西,本科一批,理科,549,585,583,601
海南大学,宁夏,本科一批,文科,548,569,571,575
复旦大学,四川,本科一批,理科,674,684,703,691
大连理工大学,北京,本科一批,综合,0,0,0,632
中国农业大学,浙江,本科一批,理科,0,0,0,0
郑州大学,新疆,本科一批,理科,503,552,531,524
上海财经大学,辽宁,本科一批,理科,653,667,659,664
哈尔滨工业大学,西藏,本科一批,理科,599,633,0,0
广西大学,天津,本科一批,理科,540,566,564,0
中央民族大学,天津,本科一批,理科,595,620,621,0
南京大学,河北,本科一批,文科,647,678,661,655
湖南大学,宁夏,本科一批,理科,549,572,559,556
北京师范大学,天津,本科一批,文科,627,650,626,0
南开大学,天津,本科一批,理科,632,655,645,0
北京中医药大学,江苏,"",理科,0,0,343,350
重庆大学,西藏,本科一批,文科,0,597,0,0
东北林业大学,海南,"",文科,661,678,0,0
贵州大学,湖北,本科一批,文科,552,605,578,574
南京理工大学,陕西,本科一批,理科,577,604,598,590
中国政法大学,江苏,本科一批,文科,376,382,385,396
陕西师范大学,云南,本科一批,理科,0,624,0,641
西安交通大学,内蒙古,本科一批,文科,579,603,630,630
中国海洋大学,天津,本科一批,文科,583,609,571,0
中国地质大学（武汉）,内蒙古,本科一批,理科,517,555,567,552
华东理工大学,河北,本科一批,理科,605,637,618,645
青海大学,青海,本科一批,理科,391,403,407,382
南京大学,湖南,本科一批,理科,648,673,654,670
东北林业大学,浙江,本科一批,综合,587,598,602,599
华北电力大学,吉林,本科一批,理科,542,602,584,579
中国政法大学,广东,本科一批,理科,589,611,592,632
上海大学,江西,本科一批,文科,591,620,604,598
厦门大学,上海,本科一批,综合,555,554,556,559
辽宁大学,重庆,本科一批,文科,525,557,580,585
福州大学,广东,本科一批,理科,543,567,554,590
华东理工大学,福建,本科一批,理科,543,590,580,612
中国石油大学（华东）,河北,本科一批,理科,567,608,596,625
北京航空航天大学,上海,本科一批,综合,558,565,570,566
新疆大学,河南,本科一批,理科,542,542,547,594
北京大学医学部,山西,本科一批,理科,618,655,652,674
长安大学,湖南,本科一批,体育理,0,699,708,725
华中师范大学,海南,本科一批,文科,781,762,775,0
西北工业大学,北京,本科一批,理科,627,639,640,0
河海大学,广东,本科一批,理科,538,564,558,596
南京大学,青海,本科一批,理科,611,618,629,623
中国政法大学,山东,本科一批,文科,617,637,623,0
电子科技大学,福建,本科一批,文科,0,602,597,602
中央民族大学,广西,本科一批,理科,547,607,608,600
新疆大学,广东,本科一批,理科,0,502,515,540
贵州大学,天津,本科一批,文科,541,567,543,0
北京科技大学,上海,本科一批,综合,528,533,536,539
安徽大学,湖南,本科一批,文科,591,620,599,607
中国地质大学（武汉）,新疆,本科一批,理科,501,547,530,519
北京体育大学,山西,本科一批,理科,517,560,552,581
东北大学,江苏,本科一批,文科,365,363,367,376
华东师范大学,吉林,本科一批,理科,619,639,0,0
上海外国语大学,浙江,本科一批,理科,0,0,0,0
国防科技大学,内蒙古,本科一批,理科,0,597,554,604
海南大学,广西,本科一批,体育类,0,0,0,458
北京中医药大学,吉林,"",理科,0,524,524,516
河北工业大学,海南,"",理科,653,629,0,0
四川农业大学,山东,本科一批,体育类,0,0,0,617
延边大学,黑龙江,专科批,文科,267,317,0,0
中国药科大学,吉林,本科一批,理科,559,590,571,519
上海外国语大学,甘肃,本科一批,文科,584,587,608,617
天津大学,湖南,本科一批,理科,607,636,619,641
中国传媒大学,海南,本科一批,理科,0,0,724,0
中国科学技术大学,浙江,本科一批,综合,677,679,688,674
上海交通大学,吉林,本科一批,文科,642,649,645,643
大连理工大学,广西,本科一批,理科,561,614,617,609
上海交通大学,江西,本科一批,理科,661,684,673,680
南昌大学,内蒙古,专科批,理科,334,319,341,0
南昌大学,重庆,本科一批,理科,567,580,592,574
西北农林科技大学,山西,本科一批,文科,549,580,570,574
江南大学,西藏,本科一批,文科,538,428,558,0
华东师范大学,安徽,本科一批,文科,610,634,625,618
北京师范大学,安徽,本科一批,文科,619,642,633,627
河海大学,浙江,本科一批,文科,0,0,0,0
北京体育大学,海南,本科一批,体育理,0,0,0,0
北京林业大学,山东,本科一批,文科,591,615,598,0
吉林大学,甘肃,本科一批,理科,556,588,578,575
复旦大学,广西,本科一批,文科,649,642,647,644
长安大学,四川,本科一批,理科,585,614,625,612
广西大学,重庆,本科一批,文科,531,555,575,579
宁夏大学,重庆,本科一批,理科,517,558,561,543
西南大学,海南,本科一批,文科,751,0,743,0
北京航空航天大学,浙江,本科一批,综合,646,655,663,657
华北电力大学保定校区,四川,本科一批,文科,588,587,584,0
石河子大学,四川,"",文科,534,541,538,0
东北大学秦皇岛分校,海南,"",理科,648,653,0,0
北京中医药大学,河北,专科批,文科,0,0,0,0
北京中医药大学,山东,本科一批,综合,0,0,0,604
湖南大学,河南,本科一批,文科,604,630,602,624
重庆大学,黑龙江,本科一批,文科,0,578,593,600
北京外国语大学,青海,本科一批,理科,591,564,543,551
南京农业大学,重庆,本科一批,理科,559,583,584,554
厦门大学,内蒙古,本科一批,文科,586,607,618,615
华中科技大学,辽宁,本科一批,理科,629,650,643,653
安徽大学,天津,本科一批,综合,0,0,0,631
复旦大学,河北,本科一批,文科,652,684,666,657
北京大学,云南,本科一批,文科,675,684,685,684
西安交通大学,浙江,本科一批,综合,642,649,656,652
东北林业大学,海南,本科一批,文科,0,0,687,0
江南大学,福建,本科一批,理科,525,580,572,601
北京中医药大学,湖北,本科一批,理科,558,588,577,597
山东大学（威海）,天津,本科一批,文科,581,606,585,0
湖南师范大学,宁夏,本科一批,理科,512,540,538,528
东北师范大学,内蒙古,本科一批,理科,499,585,605,605
北京体育大学,贵州,本科一批,文科,601,623,591,587
浙江大学,福建,本科一批,文科,604,648,635,635
郑州大学,四川,本科一批,文科,580,593,592,581
上海交通大学,海南,本科一批,理科,763,0,854,0
东北大学,河南,本科一批,理科,583,609,607,645
南昌大学,河北,专科批,理科,359,393,431,0
西安交通大学,安徽,本科一批,文科,608,631,622,589
云南大学,湖北,本科一批,理科,555,587,578,594
北京中医药大学,江苏,本科一批,理科,351,357,370,376
西南大学,江苏,本科一批,理科,354,362,374,379
北京体育大学,吉林,本科一批,理科,538,572,574,525
东北大学秦皇岛分校,吉林,本科一批,理科,545,585,584,566
北京化工大学,山东,本科一批,体育类,0,0,0,643
内蒙古大学,山西,本科一批,文科,522,559,553,559
华中科技大学,河北,本科一批,文科,620,656,637,630
上海财经大学,山东,本科一批,理科,660,664,647,0
中国政法大学,山东,本科一批,综合,0,0,0,641
南京师范大学,辽宁,本科一批,文科,592,607,620,623
南京师范大学,上海,本科一批,理科,0,0,0,0
北京大学,天津,本科一批,理科,682,692,699,0
中国石油大学（北京）,湖南,本科一批,文科,595,626,604,593
新疆大学,上海,本科一批,综合,0,0,0,435
延边大学,海南,"",文科,650,627,0,0
中国矿业大学,海南,"",文科,721,725,0,0
宁夏大学,湖南,本科一批,体育文,0,717,718,0
华中科技大学,浙江,本科一批,文科,0,0,0,0
四川大学,山东,本科一批,综合,0,0,0,639
上海外国语大学,四川,本科一批,文科,616,621,627,606
河海大学,上海,本科一批,理科,0,0,0,0
河北工业大学,河南,本科一批,文科,566,601,582,603
重庆大学,浙江,本科一批,理科,0,0,0,0
苏州大学,江苏,本科一批,文科,359,366,368,378
华北电力大学,山东,本科一批,文科,586,613,595,0
福州大学,黑龙江,本科一批,文科,554,562,575,576
中国矿业大学,湖北,本科一批,文科,574,607,580,574
青海大学,陕西,本科一批,文科,512,532,542,544
福州大学,陕西,本科一批,理科,553,579,565,565
中国地质大学（北京）,重庆,本科一批,理科,562,594,589,570
南昌大学,江苏,本科一批,文科,350,358,362,372
武汉大学,上海,本科一批,综合,551,566,561,567
中山大学,天津,本科一批,综合,0,0,0,687
西南财经大学,宁夏,本科一批,文科,588,602,608,600
中南财经政法大学,海南,本科一批,理科,0,0,706,0
中国矿业大学（北京）,山西,本科一批,理科,531,570,557,588
华东师范大学,浙江,本科一批,综合,644,651,659,656
北京体育大学,山东,本科一批,理科,585,593,584,0
中山大学,湖南,本科一批,文科,633,651,631,637
中国石油大学（北京）克拉玛依校区,陕西,本科一批,理科,454,487,479,481
北京航空航天大学,江苏,本科一批,文科,381,381,0,0
华北电力大学保定校区,青海,本科一批,文科,487,0,523,0
东北大学,海南,本科一批,理科,0,0,704,0
东华大学,辽宁,本科一批,文科,588,602,615,622
北京大学,广西,本科一批,理科,670,683,699,693
中山大学,河北,本科一批,文科,632,661,645,638
南昌大学,贵州,专科批,文科,456,483,471,0
东北林业大学,河北,本科一批,理科,554,593,581,611
石河子大学,吉林,本科一批,理科,0,0,0,528
东北农业大学,天津,本科一批,理科,536,553,555,0
西安交通大学,云南,本科一批,文科,0,637,0,635
内蒙古大学,北京,本科一批,理科,549,556,565,0
内蒙古大学,广西,本科一批,文科,566,548,539,536
新疆大学,重庆,本科一批,文科,531,536,553,558
复旦大学上海医学院,广西,本科一批,理科,632,675,688,681
北京体育大学,山西,本科一批,文科,545,578,569,571
国防科技大学,四川,本科一批,文科,0,638,0,594
山东大学,四川,本科一批,文科,594,605,609,598
西藏大学,湖南,"",文科,513,556,538,550
西藏大学,辽宁,"",文科,464,0,0,0
中央民族大学,海南,"",文科,746,741,0,0
湖南大学,黑龙江,本科一批,文科,580,574,592,597
中央财经大学,西藏,本科一批,理科,614,0,0,0
东华大学,浙江,本科一批,文科,0,0,0,0
青海大学,河北,专科批,理科,0,0,399,0
国防科技大学,湖北,本科一批,文科,0,614,0,0
北京大学,浙江,本科一批,综合,699,700,707,699
北京航空航天大学,河南,本科一批,理科,611,662,656,684
南京理工大学,重庆,本科一批,理科,583,614,605,678
海南大学,海南,本科一批,理科,0,602,610,0
北京大学,安徽,本科一批,文科,643,664,655,648
东南大学,宁夏,本科一批,理科,577,597,591,590
哈尔滨工业大学（威海）,辽宁,本科一批,理科,597,627,620,636
东南大学,海南,本科一批,理科,0,0,747,0
南昌大学,湖南,本科一批,文科,590,619,598,606
中国传媒大学,四川,本科一批,理科,617,643,657,642
哈尔滨工业大学,安徽,本科一批,理科,616,643,633,658
上海大学,甘肃,本科一批,文科,568,575,597,605
南昌大学,河南,本科一批,理科,562,583,579,622
北京大学医学部,北京,本科一批,理科,655,668,667,0
南京航空航天大学,福建,本科一批,理科,549,599,588,618
长安大学,内蒙古,本科一批,文科,519,547,589,579
太原理工大学,陕西,本科一批,理科,525,554,556,544
南开大学,湖南,本科一批,文科,631,650,630,638
西安电子科技大学,宁夏,本科一批,理科,545,576,577,571
暨南大学,云南,本科一批,理科,562,615,624,631
武汉理工大学,福建,本科一批,理科,534,587,577,606
海南大学,内蒙古,本科一批,文科,505,549,574,583
四川大学,北京,本科一批,理科,620,633,633,0
天津医科大学,贵州,本科一批,文科,581,610,588,0
陕西师范大学,辽宁,本科一批,文科,586,606,0,0
北京理工大学,陕西,本科一批,理科,623,644,643,644
空军军医大学,湖南,本科一批,理科,0,583,584,613
青海大学,重庆,本科一批,理科,534,569,533,537
东北师范大学,湖南,本科一批,文科,590,619,600,608
北京中医药大学,浙江,本科一批,综合,617,617,622,621
华东师范大学,内蒙古,本科一批,蒙授理科,549,576,570,0
复旦大学,安徽,本科一批,理科,665,686,678,691
江南大学,上海,本科一批,理科,0,0,0,0
云南大学,青海,本科一批,文科,508,507,536,518
福州大学,山西,本科一批,理科,534,573,559,591
复旦大学,天津,本科一批,文科,638,660,638,0
华中科技大学,江西,本科一批,理科,605,634,626,641
北京林业大学,河南,本科一批,艺术理,0,0,0,141
青海大学,黑龙江,"",理科,0,0,0,0
内蒙古大学,海南,"",理科,539,599,0,0
大连海事大学,上海,本科一批,文科,0,0,0,0
太原理工大学,浙江,本科一批,文科,0,0,0,0
上海外国语大学,海南,"",理科,765,759,0,0
内蒙古大学,天津,本科一批,文科,534,564,541,0
中央民族大学,湖北,本科一批,理科,577,607,598,616
天津大学,甘肃,本科一批,理科,607,624,609,611
福州大学,福建,本科一批,文科,548,601,587,592
复旦大学,上海,本科一批,文科,0,0,0,0
山东大学,河南,本科一批,文科,516,629,606,626
武汉理工大学,天津,本科一批,综合,0,0,0,647
北京大学,陕西,本科一批,理科,699,699,699,701
重庆大学,上海,本科一批,综合,541,548,550,544
石河子大学,河北,本科一批,文科,541,592,576,572
石河子大学,贵州,本科一批,理科,465,491,481,510
中国传媒大学,新疆,本科一批,文科,588,603,608,593
河北工业大学,吉林,本科一批,文科,419,427,561,460
哈尔滨工程大学,吉林,本科一批,文科,538,562,549,564
中国人民大学,山西,本科一批,文科,609,635,622,627
中国石油大学（北京）,山西,本科一批,理科,533,571,559,591
华中科技大学,陕西,本科一批,文科,613,623,649,637
北京化工大学,山东,本科一批,理科,604,611,604,0
上海外国语大学,吉林,本科一批,理科,611,638,627,620
清华大学,安徽,本科一批,理科,670,691,681,696
北京理工大学,河北,本科一批,理科,656,681,665,682
西北大学,湖北,本科一批,理科,562,591,584,601
厦门大学,辽宁,本科一批,文科,614,627,640,645
华南师范大学,陕西,本科一批,文科,564,580,590,596
苏州大学,湖南,本科一批,文科,610,635,614,622
大连海事大学,贵州,本科一批,文科,605,567,596,604
云南大学,陕西,本科一批,文科,554,573,583,580
厦门大学,云南,本科一批,理科,615,653,652,655
石河子大学,甘肃,本科一批,文科,520,522,540,543
北京工业大学,河北,本科一批,理科,605,639,620,644
东北林业大学,北京,本科一批,文科,555,581,564,0
复旦大学,宁夏,本科一批,文科,634,643,650,661
南京师范大学,青海,本科一批,文科,0,0,0,0
国防科技大学,吉林,本科一批,文科,567,0,0,0
四川大学,上海,本科一批,理科,0,0,0,0
西南财经大学,黑龙江,本科一批,文科,586,591,600,532
海南大学,广西,本科一批,理科,495,550,546,552
武汉大学,内蒙古,本科一批,文科,587,606,630,641
华东师范大学,湖南,本科一批,文科,629,649,629,635
西南大学,陕西,本科一批,理科,562,575,578,568
北京体育大学,新疆,本科一批,理科,488,529,523,509
太原理工大学,云南,本科一批,理科,531,575,586,593
南京师范大学,贵州,本科一批,文科,616,639,614,614
暨南大学,陕西,本科一批,理科,575,595,592,576
苏州大学,黑龙江,本科一批,理科,582,607,602,553
北京工业大学,北京,专科批,文科,0,0,0,0
上海交通大学,云南,本科一批,文科,670,677,673,676
华北电力大学,黑龙江,本科一批,文科,558,560,580,582
上海财经大学,陕西,本科一批,文科,643,644,653,659
北京大学,江苏,本科一批,文科,405,408,409,417
华东师范大学,天津,本科一批,综合,0,0,0,673
中国药科大学,西藏,本科一批,理科,342,414,0,0
宁夏大学,河北,本科一批,理科,553,587,573,601
浙江大学医学院,云南,本科一批,理科,648,677,684,676
西南大学,西藏,本科一批,理科,464,557,0,0
石河子大学,山东,本科一批,理科,524,535,529,0
天津大学,重庆,本科一批,文科,0,593,620,626
中央财经大学,吉林,本科一批,文科,599,552,605,613
中国石油大学（北京）克拉玛依校区,河北,本科一批,理科,506,547,543,574
上海交通大学,山东,本科一批,理科,675,675,670,0
中山大学,云南,本科一批,文科,640,650,643,647
北京林业大学,吉林,本科一批,文科,531,574,573,567
中国传媒大学,北京,本科一批,综合,0,0,0,631
中央财经大学,上海,本科一批,综合,553,559,561,557
石河子大学,云南,"",理科,0,0,0,0
上海大学,上海,本科一批,文科,0,0,0,0
南昌大学,内蒙古,"",理科,0,0,341,0
南京大学,浙江,本科一批,综合,659,667,674,670
湖南师范大学,上海,本科一批,文科,0,0,0,0
南昌大学,天津,本科一批,综合,0,0,0,636
中南大学,辽宁,本科一批,文科,593,633,638,633
复旦大学上海医学院,宁夏,本科一批,理科,625,651,638,655
上海财经大学,安徽,本科一批,理科,634,660,645,661
上海外国语大学,福建,本科一批,理科,571,616,605,625
中国海洋大学,山东,本科一批,理科,614,619,609,0
西北农林科技大学,青海,本科一批,文科,482,493,529,516
电子科技大学,河北,本科一批,理科,633,662,646,667
北京航空航天大学,内蒙古,本科一批,文科,578,609,628,613
兰州大学,重庆,本科一批,文科,585,577,600,603
上海财经大学,河北,本科一批,文科,640,666,606,634
北京工业大学,湖北,本科一批,理科,569,596,596,617
中国矿业大学（北京）,天津,本科一批,文科,563,597,571,0
青海大学,山西,本科一批,理科,490,533,522,557
南京航空航天大学,安徽,本科一批,理科,599,628,612,638
华中农业大学,广东,本科一批,文科,543,575,574,571
北京邮电大学,陕西,本科一批,理科,616,637,636,634
北京林业大学,广西,本科一批,理科,527,584,592,542
延边大学,安徽,专科批,理科,322,394,405,421
北京体育大学,湖南,本科一批,体育文,0,813,599,0
华南理工大学,甘肃,本科一批,理科,591,621,604,601
山东大学,河南,本科一批,理科,588,622,618,655
福州大学,贵州,本科一批,理科,535,575,563,578
延边大学,内蒙古,本科一批,文科,510,545,558,561
同济大学,北京,本科一批,综合,0,0,0,664
苏州大学,贵州,本科一批,理科,544,588,576,588
北京师范大学,山西,本科一批,理科,0,0,618,641
中国石油大学（北京）,北京,本科一批,综合,0,0,0,598
天津大学,辽宁,本科一批,文科,605,618,632,639
中南大学,宁夏,本科一批,理科,547,576,564,558
湖南师范大学,陕西,本科一批,文科,559,577,587,588
西安交通大学,宁夏,本科一批,理科,597,618,609,618
河北工业大学,云南,本科一批,文科,0,582,588,595
中国矿业大学,青海,本科一批,理科,425,454,457,406
哈尔滨工业大学,上海,本科一批,综合,544,551,555,556
西安交通大学,山东,本科一批,综合,0,0,0,649
武汉理工大学,海南,本科一批,理科,0,0,694,0
贵州大学,安徽,本科一批,理科,548,576,566,598
华中农业大学,海南,本科一批,理科,0,0,677,0
厦门大学,四川,本科一批,文科,622,616,627,616
广西大学,天津,本科一批,综合,0,0,0,615
东北师范大学,山东,本科一批,综合,0,0,0,587
西南财经大学,河南,本科一批,理科,585,618,605,640
浙江大学,青海,本科一批,文科,599,0,619,608
大连海事大学,广西,本科一批,文科,548,573,559,549
广西大学,辽宁,本科一批,理科,538,575,571,559
延边大学,河北,专科批,理科,0,375,0,449
西藏大学,河北,"",文科,489,544,539,0
石河子大学,河北,"",理科,471,511,0,0
东北师范大学,四川,本科一批,理科,0,0,0,606
东北大学秦皇岛分校,天津,本科一批,文科,554,591,569,0
武汉大学,上海,本科一批,理科,0,0,0,0
复旦大学,北京,本科一批,文科,650,672,678,0
华南师范大学,浙江,本科一批,理科,0,0,0,0
东北大学秦皇岛分校,吉林,本科一批,文科,553,554,570,568
北京中医药大学,湖南,本科一批,理科,562,591,573,601
中国农业大学,福建,本科一批,理科,546,599,593,619
电子科技大学,云南,本科一批,理科,595,665,650,657
延边大学,吉林,专科批,理科,224,256,344,296
东北林业大学,江西,本科一批,文科,549,590,577,570
宁夏大学,湖南,本科一批,理科,530,560,540,573
长安大学,江苏,本科一批,理科,352,357,368,374
西北农林科技大学,福建,本科一批,理科,511,565,552,590
北京大学,四川,本科一批,理科,688,690,706,695
合肥工业大学,山东,本科一批,文科,575,601,586,0
中国石油大学（华东）,吉林,本科一批,文科,550,552,566,570
东北林业大学,浙江,本科一批,文科,0,0,0,0
郑州大学,海南,本科一批,综合,0,0,0,668
中南大学,宁夏,本科一批,文科,583,600,609,604
中国矿业大学（北京）,青海,本科一批,理科,391,407,457,442
中央财经大学,浙江,本科一批,文科,0,0,0,0
中央财经大学,宁夏,本科一批,理科,591,603,593,584
四川大学,江苏,本科一批,理科,373,379,390,396
湖南师范大学,山东,本科一批,文科,584,609,592,0
华北电力大学,浙江,本科一批,综合,610,623,629,632
延边大学,山东,本科一批,综合,0,0,0,580
安徽大学,河北,专科批,理科,0,383,0,0
国防科技大学,河南,本科一批,文科,0,623,0,0
中南财经政法大学,北京,本科一批,综合,0,0,0,622
湖南师范大学,西藏,本科一批,理科,0,339,0,0
海南大学,贵州,"",体育文,0,0,0,552
四川大学,新疆,本科一批,文科,580,595,599,590
华东理工大学,上海,本科一批,综合,542,546,544,545
南昌大学,甘肃,本科一批,文科,537,546,569,573
西安交通大学,湖南,本科一批,文科,623,642,623,629
山东大学（威海）,山西,本科一批,理科,548,586,579,611
合肥工业大学,宁夏,本科一批,理科,508,538,534,516
内蒙古大学,北京,本科一批,文科,556,578,568,0
中南大学,云南,本科一批,理科,587,633,577,636
广西大学,河南,本科一批,理科,545,578,579,618
中国石油大学（北京）,陕西,本科一批,理科,540,567,567,559
同济大学,天津,本科一批,综合,0,0,0,688
上海大学,吉林,本科一批,理科,586,608,603,597
中国矿业大学,辽宁,本科一批,文科,554,579,592,604
新疆大学,云南,本科一批,文科,556,582,577,577
西北农林科技大学,吉林,本科一批,文科,532,555,562,569
湖南大学,西藏,本科一批,理科,0,0,0,0
内蒙古大学,内蒙古,本科一批,蒙授理科,381,451,473,0
东北师范大学,海南,本科一批,文科,0,0,741,0
对外经济贸易大学,山东,本科一批,文科,617,642,621,0
西南交通大学,吉林,本科一批,理科,564,597,565,577
中南大学,天津,本科一批,文科,585,613,588,0
暨南大学,山西,本科一批,文科,568,593,578,583
华中师范大学,贵州,本科一批,体育理,0,0,0,367
南京航空航天大学,辽宁,本科一批,理科,608,633,622,626
北京大学,宁夏,本科一批,文科,645,650,661,665
大连海事大学,甘肃,本科一批,文科,523,544,564,567
云南大学,河北,本科一批,理科,571,609,592,622
新疆大学,海南,本科一批,综合,0,0,0,592
太原理工大学,北京,本科一批,理科,559,570,574,0
西安电子科技大学,广东,本科一批,理科,557,584,585,622
中国石油大学（华东）,海南,本科一批,理科,0,0,663,0
华南理工大学,湖南,本科一批,文科,614,640,617,625
复旦大学上海医学院,贵州,本科一批,理科,661,679,669,684
东北农业大学,山东,本科一批,理科,568,577,572,0
北京航空航天大学,天津,本科一批,文科,609,623,0,0
延边大学,河南,"",文科,513,555,0,0
宁夏大学,河南,"",理科,482,507,0,0
上海交通大学,西藏,本科一批,理科,0,681,0,0
中国石油大学（北京）,山东,本科一批,综合,0,0,0,605
兰州大学,台湾,本科一批,理科,0,439,0,0
青海大学,宁夏,"",文科,0,0,0,0
中国矿业大学,云南,本科一批,文科,587,607,599,602
武汉理工大学,湖北,本科一批,理科,576,603,595,609
合肥工业大学,湖南,本科一批,理科,566,597,583,610
中央民族大学,宁夏,本科一批,理科,573,551,550,539
中国地质大学（北京）,浙江,本科一批,理科,0,0,0,0
中国石油大学（北京）,江西,本科一批,文科,579,591,594,588
吉林大学,江西,本科一批,文科,592,623,606,599
中国地质大学（北京）,河北,本科一批,文科,591,640,619,616
湖南大学,陕西,本科一批,理科,594,612,591,593
东北农业大学,江西,本科一批,文科,548,587,576,570
上海大学,湖北,本科一批,理科,581,609,606,621
中国人民大学,广东,本科一批,文科,623,656,637,633
华中农业大学,江苏,本科一批,文科,347,356,360,370
华东理工大学,北京,本科一批,理科,605,616,621,0
郑州大学,福建,本科一批,理科,504,563,543,585
云南大学,黑龙江,本科一批,文科,545,554,568,566
重庆大学,湖南,本科一批,理科,595,624,606,631
华北电力大学,内蒙古,本科一批,文科,554,583,590,579
